,word_idx,word,onset,offset,pos,is_content,pos_class,entropy,true_prob,surprise,surprise_class,sentence_idx
48,48,story,21.3239279296875,21.6139279296875,NN,1,0,7.7702055,0.005954668,7.391763211183251,1,3
49,49,begins,21.6139279296875,21.9439279296875,VBZ,1,1,2.7938533,0.347109,1.5265393223827575,1,3
50,50,deep,21.9439279296875,22.1939279296875,RB,1,3,2.6140947,0.0003956011,11.30366594191972,2,3
51,51,in,22.1939279296875,22.2739279296875,IN,0,4,1.4815825,0.67672056,0.5633678739777627,0,3
52,52,the,22.293927929687506,22.3239279296875,DT,0,4,1.2299434,0.85610306,0.22414361227839927,0,3
53,53,rainforests,22.3639279296875,23.0739279296875,NNS,1,0,5.8117523,0.0002531641023567176,11.947639528588605,2,3
54,54,of,23.0939279296875,23.1939279296875,IN,0,4,0.75716746,0.8848445,0.1765041524488485,0,3
55,55,Indonesia,23.2139279296875,23.7739279296875,NNP,1,0,4.238142,0.02583312,5.2746342940269235,1,3
56,56,on,23.9139279296875,24.1039279296875,IN,0,4,2.3279898,0.0061004534,7.356867813523752,1,3
57,57,an,24.1139279296875,24.2139279296875,DT,0,4,2.1996784,0.06227633,4.005172262165858,1,3
58,58,island,24.2339279296875,24.4839279296875,NN,1,0,2.7748868,0.49106005,1.0260286374758738,0,3
59,59,called,24.4839279296875,24.6739279296875,VBN,1,1,2.94369,0.4783002,1.0640117003037923,0,3
60,60,Sulawesi,24.6739279296875,25.4239279296875,NNP,1,0,4.306986,0.07304549749329742,3.7750608413768245,1,3
61,61,A,26.1939279296875,26.2639279296875,DT,0,4,1.5093944,5.5818713e-05,14.128891613557066,2,4
62,62,few,26.3039279296875,26.4839279296875,JJ,1,2,6.58997,0.029037887,5.105919713215535,1,4
63,63,years,26.4639279296875,26.7139279296875,NNS,1,0,2.9911716,0.29731277,1.749946664537819,1,4
64,64,ago,26.7339279296875,27.0839279296875,RB,1,3,0.8797856,0.80981964,0.30432746275591194,0,4
65,65,the,27.2539279296875,27.3239279296875,DT,0,4,2.3675046,0.06325211,3.982742582920148,1,4
66,66,photographer,27.3239279296875,27.8339279296875,NN,1,0,6.6085434,0.0008090597,10.271466217418096,1,4
67,67,David,27.8339279296875,28.0939279296875,NNP,1,0,4.7898836,0.009678355,6.691022426730027,1,4
68,68,Slater,28.0939279296875,28.4439279296875,NNP,1,0,6.501202,0.039671637,4.65574826007436,1,4
69,69,traveled,28.4439279296875,28.8239279296875,VBD,1,1,4.256876,0.011882286,6.395043770841727,1,4
70,70,there,28.8239279296875,28.9839279296875,RB,1,3,1.4939444,0.14076948,2.828593515354291,1,4
71,71,from,28.9839279296875,29.1439279296875,IN,0,4,1.9112396,0.0037936994,8.042178915694006,1,4
72,72,his,29.1639279296875,29.2739279296875,PRP$,0,4,3.349494,0.13528125,2.885966199449733,1,4
73,73,home,29.293927929687506,29.4539279296875,NN,1,0,1.1507921,0.8048143,0.31327215560401034,0,4
74,74,in,29.4539279296875,29.5239279296875,IN,0,4,0.5907028,0.9005057,0.1511926867894513,0,4
75,75,England,29.543927929687506,29.9639279296875,NNP,1,0,3.9148145,0.06990327,3.838496244868726,1,4
76,76,to,30.1639279296875,30.2539279296875,TO,0,4,2.0803885,0.3584136,1.4803027134061906,1,4
77,77,photograph,30.2539279296875,30.6839279296875,VB,1,1,3.8449903,0.13110839,2.931168084201125,1,4
78,78,a,30.6839279296875,30.723927929687505,DT,0,4,3.3447757,0.13572982,2.881190377521362,1,4
79,79,troop,30.723927929687505,30.9239279296875,NN,1,0,5.7230215,0.00037456493,11.382496551200726,2,4
80,80,of,30.9239279296875,31.0239279296875,IN,0,4,0.13599606,0.98764485,0.017935742607352815,0,4
81,81,monkeys,31.0239279296875,31.4439279296875,NNS,1,0,6.0192585,0.021450847,5.5428215752166015,1,4
82,82,I'd,31.8098279296875,31.9898279296875,PRP,0,4,3.7609916,3.91494483205712e-06,17.962576591585226,2,5
83,83,gone,31.9898279296875,32.1298279296875,VBN,1,1,3.417748,0.00074902346,10.382701473821875,1,5
84,84,a,32.1298279296875,32.1598279296875,DT,0,4,1.4667323,0.0044828234,7.801376618858733,1,5
85,85,whole,32.1598279296875,32.3398279296875,JJ,1,2,2.939683,0.0033310724,8.229797573704207,1,5
86,86,day,32.3398279296875,32.6098279296875,NN,1,0,4.047117,0.01533655,6.026882208738159,1,5
87,87,just,32.6098279296875,32.799827929687495,RB,1,3,1.8685818,0.0067928,7.2017779070334225,1,5
88,88,following,32.799827929687495,33.1998279296875,VBG,1,1,1.6711633,0.0018522678,9.076491586819238,1,5
89,89,them,33.1998279296875,33.439827929687496,PRP,0,4,2.8288665,0.2947093,1.762635507271801,1,5
90,90,Mm,33.6956279296875,33.8256279296875,NNP,1,0,2.7040586,1.56387813869728e-08,25.93029666048602,2,5
91,91,into,33.8053279296875,33.9953279296875,IN,0,4,4.565445,0.00020581546,12.246361024005532,2,5
92,92,the,33.9953279296875,34.0553279296875,DT,0,4,2.0972838,0.5443856,0.877299189477035,0,5
93,93,thick,34.0953279296875,34.3153279296875,NN,1,0,3.493994,0.004424853,7.820154757080849,1,5
94,94,of,34.3353279296875,34.3953279296875,IN,0,4,3.2919712,0.24159218,2.0493543374835057,1,5
95,95,the,34.3953279296875,34.4553279296875,DT,0,4,2.6699975,0.520104,0.9431279614755089,0,5
96,96,forest,34.4553279296875,35.0753279296875,NN,1,0,3.6125593,0.14506598,2.785218867969756,1,5
97,97,through,35.5153279296875,35.6753279296875,IN,0,4,2.449709,0.0017496425,9.158724114699254,1,5
98,98,the,35.6753279296875,35.7453279296875,DT,0,4,3.9939418,0.32893467,1.604127017389048,1,5
99,99,tangles,35.7453279296875,36.3853279296875,NNS,1,0,6.080383,3.834738836243e-05,14.670512147683056,2,5
100,100,and,36.4253279296875,36.545327929687495,CC,0,4,1.0069338,0.08072984,3.63075415737705,1,5
101,101,the,36.545327929687495,36.6653279296875,DT,0,4,6.1312976,0.0894607,3.482602142782788,1,5
102,102,vines,36.7053279296875,37.5353279296875,NNS,1,0,6.5739756,0.012638399,6.3060424715960375,1,5
103,103,and,37.5353279296875,37.6453279296875,CC,0,4,2.9639997,0.34601387,1.5310982252936955,1,5
104,104,the,37.685327929687496,38.01532792968749,DT,0,4,3.2209144,0.5692954,0.8127506523232418,0,5
105,105,muddy,38.295327929687495,38.5253279296875,JJ,1,2,6.785499,0.0007544801,10.372229530500512,1,5
106,106,undergrowth,38.58532792968749,39.33532792968749,NN,1,0,5.280126,0.0074261730316541995,7.073165353929282,1,5
107,107,and,39.33532792968749,39.44532792968749,CC,0,4,2.7427204,0.16340902,2.6134404740102073,1,5
108,108,the,39.4653279296875,39.6353279296875,DT,0,4,3.7808022,0.42488018,1.234872049147761,1,5
109,109,cobwebs,39.8153279296875,40.4653279296875,NN,1,0,7.0832467,0.0010118405409343526,9.94880233546928,1,5
110,110,and,40.4653279296875,40.5653279296875,CC,0,4,2.3787878,0.4130698,1.275542507902963,1,5
111,111,the,40.5653279296875,40.685327929687496,DT,0,4,2.2320695,0.71614844,0.4816694411185887,0,5
112,112,poisonous,41.185327929687496,41.8153279296875,JJ,1,2,7.065931,0.009765958,6.678022711204631,1,5
113,113,snakes,41.795327929687495,42.405327929687495,NNS,1,0,5.134662,0.11479082,3.1229208228217624,1,5
114,114,and,42.405327929687495,42.58532792968749,CC,0,4,2.387938,0.31114042,1.6843622684958013,1,5
115,115,Oh,42.37532792968749,42.62532792968749,UH,0,4,1.9497235,1.3938119e-05,16.130604597052294,2,5
116,116,man,42.6053279296875,42.9153279296875,NN,1,0,3.7119043,0.0068398733,7.191814683403932,1,5
117,117,you,43.0942279296875,43.2342279296875,PRP,0,4,2.7524443,0.009225839,6.760104168491802,1,6
118,118,name,43.2342279296875,43.4942279296875,VBP,1,1,3.9010696,0.0002261819,12.110228895955748,2,6
119,119,it,43.534227929687496,43.6342279296875,PRP,0,4,0.43500865,0.93670416,0.09433462255591948,0,6
120,120,I,43.65422792968749,43.754227929687495,PRP,0,4,2.9167266,0.03319985,4.912679466417735,1,6
121,121,had,43.754227929687495,43.8842279296875,VBD,1,1,3.8304358,0.032816805,4.929421402935024,1,6
122,122,to,43.8842279296875,44.04422792968749,TO,0,4,2.2639847,0.28102463,1.8312315159654782,1,6
123,123,I,44.144227929687496,44.254227929687495,PRP,0,4,4.8770056,5.7950096e-05,14.074829423237693,2,6
124,124,had,44.254227929687495,44.3842279296875,VBD,1,1,3.646821,0.43029425,1.21660453313219,1,6
125,125,to,44.3842279296875,44.4842279296875,TO,0,4,0.23638448,0.9753263,0.036043134858946765,0,6
126,126,go,44.4842279296875,44.7042279296875,VB,1,1,5.276111,0.034716915,4.848217436460767,1,6
127,127,through,44.7442279296875,44.9842279296875,IN,0,4,4.3787546,0.079602264,3.651046726152489,1,6
128,128,it,45.0242279296875,45.15422792968749,PRP,0,4,1.6628197,0.70869315,0.496766990409382,0,6
129,129,Uh,45.9142279296875,46.15422792968749,UH,0,4,2.8122294,5.593005e-06,17.447944949268518,2,7
130,130,and,46.15422792968749,46.3042279296875,CC,0,4,3.8860428,0.02032701,5.6204581721039,1,7
131,131,it,46.364227929687495,46.4242279296875,PRP,0,4,4.117503,0.082518116,3.5991453068499517,1,7
132,132,was,46.40422792968749,46.504227929687495,VBD,1,1,2.321241,0.5485016,0.8664322658565263,0,7
133,133,just,46.504227929687495,46.684227929687495,RB,1,3,4.8532095,0.11197033,3.1588115986097036,1,7
134,134,so,46.684227929687495,46.83422792968749,RB,1,3,5.052145,0.08924537,3.486078864905316,1,7
135,135,amazing,46.83422792968749,47.3142279296875,JJ,1,2,5.3538427,0.015817314,5.982351558856711,1,7
136,136,just,47.3542279296875,47.5642279296875,RB,1,3,4.048047,0.009668568,6.692482054968543,1,7
137,137,to,47.5642279296875,47.644227929687496,TO,0,4,3.964287,0.24846774,2.0088695443603797,1,7
138,138,be,47.644227929687496,47.97422792968749,VB,1,1,3.3063421,0.217492,2.200965759547104,1,7
139,139,to,48.0542279296875,48.15422792968749,TO,0,4,3.5945785,0.0005109244,10.934602543991078,1,7
140,140,be,48.1742279296875,48.54422792968749,VB,1,1,4.1185284,0.32184315,1.6355703315429133,1,7
141,141,like,48.644227929687496,48.9442279296875,IN,0,4,4.114407,0.007109815,7.1359722637843355,1,7
142,142,a,48.9442279296875,48.97422792968749,DT,0,4,5.6991005,0.042584073,4.553542245248028,1,7
143,143,monkey,48.9942279296875,49.33422792968749,NN,1,0,5.3144712,0.00062246283,10.649724689478337,1,7
144,144,I,49.3542279296875,49.504227929687495,PRP,0,4,4.242434,0.017484544,5.837776018990295,1,8
145,145,I,49.5242279296875,49.684227929687495,PRP,0,4,3.4236984,0.0012078038,9.693398167545583,1,8
146,146,I,49.7042279296875,49.864227929687495,PRP,0,4,3.970103,0.21705413,2.2038732211386214,1,8
147,147,was,49.8842279296875,50.0642279296875,VBD,1,1,3.8357522,0.08508436,3.5549622261845126,1,8
148,148,a,50.1042279296875,50.144227929687496,DT,0,4,4.2677317,0.043413796,4.525702615814583,1,8
149,149,monkey,50.1642279296875,50.6342279296875,NN,1,0,4.2066326,0.4567427,1.1305464240706369,0,8
150,150,honestly,50.65422792968749,51.1742279296875,RB,1,3,4.18744,2.6155521e-05,15.222524966641123,2,8
151,151,I,51.9441279296875,52.124127929687496,PRP,0,4,3.4647746,0.38757482,1.3674532502467371,1,9
152,152,I,52.124127929687496,52.2641279296875,PRP,0,4,3.185789,0.148467,2.7517857983866745,1,9
153,153,had,52.2841279296875,52.414127929687496,VBD,1,1,3.1009333,0.02608336,5.260726463491593,1,9
154,154,I,52.42412792968749,52.5341279296875,PRP,0,4,3.3802924,0.008534568,6.87246615543145,1,-1
155,155,met,52.554127929687496,52.7141279296875,VBN,1,1,2.0583181,9.7696386e-05,13.321335279656799,2,9
156,156,monkeys,52.7141279296875,53.0041279296875,NNS,1,0,4.8642397,0.0006662519,10.551644637431227,1,9
157,157,before,53.0041279296875,53.414127929687496,IN,0,4,3.2402818,0.33589885,1.5739012385889524,1,9
158,158,like,53.4341279296875,53.6141279296875,UH,0,4,3.4614565,0.028537972,5.130973373864283,1,9
159,159,I,53.5741279296875,53.664127929687496,PRP,0,4,4.9026537,0.19965433,2.3244237341521283,1,9
160,160,said,53.704127929687495,54.0041279296875,VBD,1,1,3.9487646,0.009171151,6.768681478018766,1,9
161,161,mean,54.0341279296875,54.1841279296875,VB,1,1,3.4229176,3.953688e-05,14.62644144722721,2,9
162,162,all,54.2241279296875,54.374127929687496,RB,1,3,3.9065635,0.0012277798,9.66973244539869,1,9
163,163,over,54.414127929687496,54.56412792968749,IN,0,4,3.0331497,0.046652537,4.421900651724551,1,9
164,164,the,54.5441279296875,54.6141279296875,DT,0,4,0.43428895,0.94592315,0.08020511599239868,0,9
165,165,world,54.6141279296875,54.9741279296875,NN,1,0,0.82496357,0.11621497,3.1051321762851463,1,9
166,166,And,55.5841279296875,55.734127929687496,CC,0,4,1.2115887,0.00029702933,11.717106983350574,2,10
167,167,uh,55.7541279296875,55.88412792968749,UH,0,4,1.3966001,7.874565e-06,16.954368339751415,2,10
168,168,you,55.9041279296875,55.99412792968749,PRP,0,4,2.6036444,0.0051171645,7.6104396726704735,1,10
169,169,know,55.9741279296875,56.094127929687495,VBP,1,1,0.62510157,0.92007357,0.12017886977145964,0,10
170,170,I,56.1141279296875,56.17412792968749,PRP,0,4,2.3824725,0.26817095,1.89877513117537,1,10
171,171,know,56.1941279296875,56.3341279296875,VBP,1,1,3.641957,0.0036854406,8.083947178656,1,10
172,172,a,56.2941279296875,56.4041279296875,DT,0,4,3.7970083,0.052790385,4.243581002160475,1,10
173,173,little,56.3641279296875,56.56412792968749,JJ,1,2,4.116721,0.039019912,4.679645665474807,1,10
174,174,bit,56.5841279296875,56.664127929687496,NN,1,0,3.285283,0.38777995,1.3666898834575132,1,10
175,175,about,56.7241279296875,56.99412792968749,IN,0,4,2.2070708,0.6216645,0.6857918984090654,0,10
176,176,monkey,57.0141279296875,57.374127929687496,NN,1,0,4.9116974,0.012391213,6.3345387671527975,1,10
177,177,monkey,57.4341279296875,57.67412792968749,NN,1,0,5.361609,0.00045029388,11.116845509583772,1,10
178,178,etiquette,57.7141279296875,58.304127929687496,NN,1,0,5.577028,2.3957236e-05,15.34917900366879,2,10
179,179,and,58.304127929687496,58.5741279296875,CC,0,4,4.786329,0.020821726,5.585766525151292,1,10
180,180,showing,58.6141279296875,58.874127929687496,VBG,1,1,3.8039305,4.1286103e-06,17.885912320534114,2,10
181,181,your,58.914127929687496,59.024127929687495,PRP$,0,4,3.6557186,0.01592304,5.972740390687537,1,10
182,182,teeth,59.2941279296875,59.664127929687496,NNS,1,0,5.0343494,0.013509096,6.209925053967753,1,10
183,183,not,59.664127929687496,59.804127929687496,RB,1,3,4.6662025,0.00079200574,10.302201493386576,1,10
184,184,to,59.804127929687496,59.9041279296875,TO,0,4,5.1091137,0.19314927,2.3722118699158616,1,10
185,185,show,59.92412792968749,60.13412792968749,VB,1,1,5.533773,0.010927645,6.515873668261252,1,10
186,186,your,60.13412792968749,60.2241279296875,PRP$,0,4,2.6061792,0.55517274,0.8489913642052194,0,10
187,187,teeth,60.2241279296875,60.49412792968749,NNS,1,0,3.919387,0.5214224,0.9394755333511393,0,10
188,188,not,60.49412792968749,60.6441279296875,RB,1,3,5.303212,0.014861218,6.072303828235418,1,10
189,189,to,60.6441279296875,60.734127929687496,TO,0,4,0.6400736,0.9285621,0.10692969752564851,0,10
190,190,stare,60.734127929687496,60.99412792968749,VB,1,1,3.0963147,0.0008047439,10.279182643507388,1,10
191,191,them,61.0141279296875,61.1141279296875,PRP,0,4,4.9062433,0.0005160273,10.92026498728703,1,10
192,192,in,61.1141279296875,61.204127929687495,IN,0,4,4.2443857,0.17291255,2.5318855112415424,1,10
193,193,the,61.204127929687495,61.2641279296875,DT,0,4,0.6171676,0.92543447,0.11179725838754918,0,10
194,194,face,61.2841279296875,61.804127929687496,NN,1,0,2.1704402,0.2890952,1.790383439699813,1,10
195,195,Yeah,62.2841279296875,62.56412792968749,UH,0,4,5.880076,0.0034132705,8.194629532825768,1,11
196,196,I,62.5441279296875,62.6141279296875,PRP,0,4,4.5144677,0.18159808,2.461179145502596,1,11
197,197,this,62.7941279296875,62.9441279296875,DT,0,4,3.6612077,6.394988e-05,13.932698822500615,2,11
198,198,is,62.984127929687496,63.0841279296875,VBZ,1,1,4.9559507,0.2984122,1.7446215763193282,1,11
199,199,this,63.1041279296875,63.2841279296875,DT,0,4,4.9791975,0.0023147254,8.754943230509674,1,11
200,200,is,63.2841279296875,63.3641279296875,VBZ,1,1,4.0049467,0.47776923,1.0656141526792793,0,11
201,201,one,63.4041279296875,63.524127929687495,CD,0,4,4.7414956,0.005763434,7.438855622551122,1,11
202,202,of,63.5441279296875,63.63412792968749,IN,0,4,2.5503836,0.66285235,0.5932405482982076,0,11
203,203,the,63.6141279296875,63.67412792968749,DT,0,4,1.6770737,0.4804998,1.0573922643858773,0,11
204,204,secrets,63.67412792968749,64.2041279296875,NNS,1,0,4.9047813,0.0016698079,9.226102144632446,1,11
205,205,actually,64.2441279296875,64.5541279296875,RB,1,3,3.6560042,0.000511528,10.932899167231744,1,11
206,206,of,64.5741279296875,64.6541279296875,IN,0,4,5.635277,0.0035975403,8.11877343639436,1,11
207,207,being,64.6741279296875,64.8341279296875,VBG,1,1,4.8422904,0.035142664,4.830632630360351,1,11
208,208,able,64.8341279296875,64.9941279296875,JJ,1,2,3.1342008,0.053875558,4.214225283212638,1,11
209,209,to,65.0341279296875,65.1341279296875,TO,0,4,0.13702315,0.9878258,0.017671445419865966,0,11
210,210,get,65.1941279296875,65.3841279296875,VB,1,1,5.383531,0.060552504,4.04566956951345,1,11
211,211,get,65.4841279296875,65.6641279296875,VB,1,1,4.9175935,5.61695e-05,14.119853513797857,2,11
212,212,get,65.7641279296875,65.8841279296875,VB,1,1,5.1192217,0.00041865028,11.221966789526483,1,11
213,213,good,65.9641279296875,66.10412792968751,JJ,1,2,5.5162,0.015562926,6.005742861530497,1,11
214,214,photography,66.1641279296875,66.8741279296875,NN,1,0,4.9809837,0.00018864572,12.372033010940365,2,11
215,215,is,66.8741279296875,67.0241279296875,VBZ,1,1,5.0153255,0.08373199,3.578077276711991,1,11
216,216,making,67.0241279296875,67.3341279296875,VBG,1,1,4.181585,0.0025420797,8.619775021828163,1,11
217,217,the,67.3341279296875,67.4041279296875,DT,0,4,2.0125246,0.06433628,3.9582236697105144,1,11
218,218,animal,67.4241279296875,67.6641279296875,NN,1,0,5.336815,9.7812735e-05,13.31961816135286,2,11
219,219,relaxed,67.7241279296875,68.2041279296875,VBN,1,1,5.053212,0.0021945415,8.83186473204116,1,11
220,220,There,68.9171279296875,69.0271279296875,EX,0,4,3.5887651,0.0005305452,10.880236712220942,1,12
221,221,was,69.0471279296875,69.1571279296875,VBD,1,1,2.3369527,0.013814377,6.177685688737397,1,12
222,222,one,69.2171279296875,69.4771279296875,CD,0,4,3.104704,0.08816239,3.5036928552212494,1,12
223,223,shot,69.4971279296875,69.8771279296875,NN,1,0,4.7728553,0.026035367,5.263383446371001,1,12
224,224,David,69.8771279296875,70.2071279296875,NNP,1,0,2.9499865,8.018734e-05,13.606265992880624,2,12
225,225,really,70.2871279296875,70.57712792968749,RB,1,3,5.465182,0.004696172,7.734299035710975,1,12
226,226,wanted,70.5971279296875,70.8771279296875,VBD,1,1,4.0628633,0.20844743,2.2622445099759454,1,12
227,227,to,70.8771279296875,70.9971279296875,TO,0,4,2.6358933,0.52705175,0.923983471159739,0,12
228,228,get,71.01712792968749,71.29712792968749,VB,1,1,2.7714906,0.23747268,2.0741665464780628,1,12
229,229,a,72.07712792968749,72.1471279296875,DT,0,4,3.8556123,0.035940386,4.798250286288714,1,12
230,230,full,72.2471279296875,72.43712792968749,JJ,1,2,4.4011173,0.0048421863,7.690125697494673,1,12
231,231,face,72.4771279296875,72.7271279296875,NN,1,0,4.4665394,0.0059127887,7.401945562930578,1,12
232,232,portrait,72.76712792968749,73.2871279296875,NN,1,0,2.8411999,0.033038303,4.919716604602116,1,12
233,233,with,73.4471279296875,73.57712792968749,IN,0,4,1.2976321,0.033642862,4.8935557488197405,1,12
234,234,a,73.57712792968749,73.6271279296875,DT,0,4,4.3641176,0.16904072,2.5645572775763075,1,12
235,235,wide,73.6671279296875,73.9171279296875,JJ,1,2,6.0226274,0.0064991172,7.265540520009907,1,12
236,236,angle,73.93712792968749,74.2371279296875,NN,1,0,2.0602808,0.61720735,0.6961728525746109,0,12
237,237,lens,74.2771279296875,74.7871279296875,NNP,1,0,2.8273523,0.4566047,1.1309823850580065,0,12
238,238,But,75.3571279296875,75.4571279296875,CC,0,4,3.1689656,0.0015837852,9.302407600701777,1,13
239,239,every,75.4971279296875,75.6671279296875,DT,0,4,4.31852,0.0015539298,9.329862954326678,1,13
240,240,time,75.7071279296875,75.9271279296875,NN,1,0,1.5921955,0.7401304,0.4341486202812795,0,13
241,241,he,75.9271279296875,76.0071279296875,PRP,0,4,2.182231,0.3773203,1.406138375016316,1,13
242,242,got,76.0071279296875,76.1671279296875,VBD,1,1,3.6633482,0.058705967,4.090349040378105,1,13
243,243,close,76.1671279296875,76.3971279296875,JJ,1,2,2.4697752,0.46879774,1.0929624801157927,0,13
244,244,to,76.4171279296875,76.46712792968749,IN,0,4,2.1547172,0.46673846,1.0993137422946697,0,13
245,245,taking,76.54712792968749,76.82712792968749,VBG,1,1,1.7651095,0.0012982583,9.589206835796702,1,13
246,246,the,76.8671279296875,76.9171279296875,DT,0,4,1.4023981,0.49858263,1.0040954728870262,0,13
247,247,shot,76.9571279296875,77.40712792968749,NN,1,0,1.5342144,0.641811,0.6397795787025842,0,13
248,248,the,77.51712792968749,77.6271279296875,DT,0,4,2.9371223,0.11811341,3.081755324545158,1,13
249,249,monkeys,77.6471279296875,77.9771279296875,NNS,1,0,4.310863,0.00018636975,12.389544666910053,2,13
250,250,would,78.01712792968749,78.1171279296875,MD,0,4,3.6891365,0.41534376,1.26762221491587,1,13
251,251,look,78.1371279296875,78.2871279296875,VB,1,1,5.1907153,0.0074904375,7.060734298868963,1,13
252,252,away,78.3071279296875,78.6671279296875,RB,1,3,2.8003738,0.12626864,2.985431718107648,1,13
253,253,So,79.5971279296875,79.7071279296875,RB,1,3,3.1736164,0.0060352446,7.372372042090079,1,14
254,254,after,79.7271279296875,79.9171279296875,IN,0,4,3.286899,0.02056554,5.603627235850655,1,14
255,255,two,80.0371279296875,80.1771279296875,CD,0,4,3.917615,0.013325261,6.229692398650086,1,14
256,256,days,80.2371279296875,80.4971279296875,NNS,1,0,3.1529193,0.13686463,2.869178436579651,1,14
257,257,of,80.5371279296875,80.6271279296875,IN,0,4,2.0757666,0.57082176,0.8088877627966657,0,14
258,258,these,80.6271279296875,80.82712792968749,DT,0,4,4.499029,0.0032253298,8.276337596530041,1,14
259,259,near,80.82712792968749,81.0271279296875,JJ,1,2,6.3539295,0.000810224,10.269391559190417,1,14
